Order ID,Order Date,Customer ID,Customer Name,Region,Category,Product Name,Quantity,Sales,Profit,Year,Month,Profit Margin
ORD17306,2024-08-06,CUST4197,Customer_101,North,Sports,Tennis Racket,9,8728.12,2327.13,2024,8,26.66244277118096
ORD17307,2024-08-11,CUST9155,Customer_362,West,Clothing,Jacket,3,993.78,247.16,2024,8,24.87069572742458
ORD17308,2023-09-30,CUST5269,Customer_453,West,Home & Kitchen,Table,5,7276.3,1834.89,2023,9,25.21734947706939
ORD17309,2023-01-31,CUST5776,Customer_284,North,Electronics,Headphones,9,7549.01,1737.14,2023,1,23.01149422242122
ORD17310,2023-01-03,CUST4475,Customer_458,West,Clothing,T-Shirt,2,1689.0,477.72,2023,1,28.284191829484907
ORD17311,2024-01-12,CUST3862,Customer_94,West,Sports,Tennis Racket,8,4200.53,1199.94,2024,1,28.566395192987553
ORD17312,2023-05-19,CUST1567,Customer_18,North,Clothing,Sweater,1,295.37,69.59,2023,5,23.560280326370318
ORD17313,2022-08-14,CUST8242,Customer_263,West,Electronics,Laptop,10,17391.47,-427.58,2022,8,-2.4585615822009292
ORD17314,2022-06-30,CUST1020,Customer_266,South,Electronics,Headphones,7,5873.97,-629.07,2022,6,-10.70945204010235
ORD17315,2022-03-14,CUST1522,Customer_500,East,Clothing,Jacket,2,3475.87,700.18,2022,3,20.144021496776347
ORD17316,2024-04-12,CUST1790,Customer_31,West,Clothing,Jeans,2,3265.12,-226.03,2024,4,-6.922563336110159
ORD17317,2024-10-28,CUST7224,Customer_231,West,Electronics,Laptop,7,12477.42,-2128.06,2024,10,-17.05528867345974
ORD17318,2024-01-14,CUST1891,Customer_157,North,Clothing,Sweater,1,843.07,-129.91,2024,1,-15.409159381783244
ORD17319,2024-04-12,CUST3960,Customer_492,East,Home & Kitchen,Chair,9,7967.65,387.7,2024,4,4.865926590650945
ORD17320,2022-02-25,CUST7197,Customer_42,West,Home & Kitchen,Lamp,9,9804.76,1455.45,2022,2,14.844320513709668
ORD17321,2024-07-30,CUST4567,Customer_151,West,Home & Kitchen,Cookware Set,10,17643.17,-1221.03,2024,7,-6.920695090508112
ORD17322,2024-11-27,CUST8719,Customer_435,South,Electronics,Laptop,9,11566.07,-362.57,2024,11,-3.1347726583013937
ORD17323,2023-07-29,CUST4408,Customer_129,East,Electronics,Laptop,6,7441.99,791.65,2023,7,10.637611714071102
ORD17324,2023-11-09,CUST4006,Customer_153,North,Home & Kitchen,Mixer,2,3593.25,-189.33,2023,11,-5.269046128156962
ORD17325,2023-01-05,CUST4764,Customer_58,North,Clothing,T-Shirt,5,8564.92,2164.25,2023,1,25.26877075325864
ORD17326,2022-02-21,CUST6549,Customer_364,South,Electronics,Camera,8,15213.77,1849.73,2022,2,12.15826189037957
ORD17327,2023-12-15,CUST9411,Customer_475,East,Clothing,Jacket,1,55.96,-4.16,2023,12,-7.433881343817013
ORD17328,2024-01-26,CUST3027,Customer_49,North,Electronics,Headphones,4,7356.72,1506.85,2024,1,20.482633564958295
ORD17329,2024-04-22,CUST6201,Customer_281,North,Sports,Cricket Bat,9,13457.41,2688.12,2024,4,19.97501748107548
ORD17330,2024-04-19,CUST5719,Customer_132,West,Electronics,Mobile,4,4344.87,-122.17,2024,4,-2.8118217576130013
ORD17331,2023-12-24,CUST6500,Customer_316,West,Electronics,Mobile,10,4984.41,386.23,2023,12,7.748760635661994
ORD17332,2024-08-26,CUST6986,Customer_251,East,Home & Kitchen,Table,10,18976.57,5264.05,2024,8,27.739733787507436
ORD17333,2022-05-12,CUST1008,Customer_452,East,Home & Kitchen,Lamp,5,2363.64,156.26,2022,5,6.610989829246416
ORD17334,2022-08-18,CUST2239,Customer_34,South,Electronics,Mobile,6,9001.87,116.7,2022,8,1.2963973041157004
ORD17335,2022-05-02,CUST7952,Customer_314,East,Electronics,Mobile,8,1016.47,-133.79,2022,5,-13.162218265172607
ORD17336,2024-05-18,CUST3266,Customer_174,East,Home & Kitchen,Lamp,8,3664.44,-173.58,2024,5,-4.7368765759570355
ORD17337,2022-10-24,CUST9911,Customer_16,East,Home & Kitchen,Chair,10,13724.94,306.96,2022,10,2.236512509344303
ORD17338,2023-04-08,CUST9065,Customer_364,South,Clothing,Jeans,5,8585.06,-8.58,2023,4,-0.09994106040027675
ORD17339,2022-03-24,CUST5038,Customer_302,North,Electronics,Headphones,4,2579.54,383.49,2022,3,14.866604123215769
ORD17340,2022-10-20,CUST7045,Customer_1,East,Clothing,Jacket,8,7296.85,-187.74,2022,10,-2.5728910420249833
ORD17341,2024-04-05,CUST4153,Customer_267,West,Electronics,Headphones,7,7341.52,-835.74,2024,4,-11.383746145212434
ORD17342,2023-06-27,CUST5794,Customer_34,North,Home & Kitchen,Table,10,12555.48,2659.03,2023,6,21.17824248853887
ORD17343,2023-10-03,CUST3053,Customer_490,West,Clothing,T-Shirt,1,32.47,-4.14,2023,10,-12.750230982445334
ORD17344,2024-09-22,CUST5877,Customer_76,East,Electronics,Mobile,8,4551.23,684.53,2024,9,15.040549477833466
ORD17345,2023-10-18,CUST4745,Customer_279,West,Sports,Cricket Bat,3,2932.46,-491.03,2023,10,-16.74464442822749
ORD17346,2024-02-26,CUST5808,Customer_270,West,Home & Kitchen,Mixer,9,11003.13,-478.15,2024,2,-4.3455816663076785
ORD17347,2023-02-21,CUST2691,Customer_107,South,Clothing,Sweater,8,4732.99,-112.26,2023,2,-2.3718621843697116
ORD17348,2024-10-30,CUST8608,Customer_444,West,Home & Kitchen,Chair,5,8384.59,-249.48,2024,10,-2.975458549553407
ORD17349,2022-10-18,CUST7267,Customer_342,West,Clothing,T-Shirt,2,3531.46,700.35,2022,10,19.831740979651478
ORD17350,2024-06-08,CUST1599,Customer_143,North,Electronics,Tablet,6,4186.33,752.56,2024,6,17.976604806596708
ORD17351,2022-07-08,CUST5483,Customer_106,South,Home & Kitchen,Chair,9,17933.39,1418.63,2022,7,7.9105512120129
ORD17352,2022-11-02,CUST2339,Customer_301,West,Home & Kitchen,Lamp,10,7682.43,969.87,2022,11,12.624521147605641
ORD17353,2024-05-13,CUST9946,Customer_7,West,Home & Kitchen,Table,4,594.13,105.11,2024,5,17.69141433692963
ORD17354,2023-02-08,CUST5906,Customer_335,South,Clothing,T-Shirt,8,6588.03,1651.3,2023,2,25.06515604816614
ORD17355,2022-11-15,CUST7835,Customer_405,West,Home & Kitchen,Cookware Set,3,176.95,-6.87,2022,11,-3.8824526702458324
ORD17356,2023-11-10,CUST5851,Customer_43,East,Electronics,Camera,3,5553.25,428.94,2023,11,7.724125512087516
ORD17357,2024-04-12,CUST2117,Customer_328,West,Home & Kitchen,Chair,2,3735.34,918.6,2024,4,24.59213886821548
ORD17358,2022-12-31,CUST3739,Customer_295,East,Sports,Cricket Bat,4,3599.49,595.57,2022,12,16.54595512141998
ORD17359,2024-08-08,CUST1125,Customer_43,South,Electronics,Headphones,10,17445.18,4428.21,2024,8,25.383572998386946
ORD17360,2024-12-09,CUST5988,Customer_288,South,Electronics,Camera,3,158.72,-3.77,2024,12,-2.3752520161290325
ORD17361,2024-02-21,CUST8654,Customer_496,South,Sports,Cricket Bat,5,9400.95,1076.2,2024,2,11.44777921380286
ORD17362,2024-02-13,CUST2931,Customer_220,North,Sports,Yoga Mat,5,3573.23,-263.08,2024,2,-7.36252634171324
ORD17363,2022-09-27,CUST6424,Customer_205,West,Clothing,Shoes,8,7159.2,-1316.46,2022,9,-18.38836741535367
ORD17364,2024-11-29,CUST3738,Customer_252,East,Sports,Cricket Bat,5,2467.59,-84.11,2024,11,-3.408588947110338
ORD17365,2023-11-29,CUST3901,Customer_148,South,Clothing,Jacket,4,7876.72,-947.39,2023,11,-12.027722199087945
ORD17366,2022-09-13,CUST8377,Customer_344,West,Sports,Yoga Mat,2,123.47,21.14,2022,9,17.121567992224833
ORD17367,2024-09-25,CUST5451,Customer_450,South,Clothing,Jacket,9,2723.03,-216.09,2024,9,-7.935645218745295
ORD17368,2022-06-11,CUST2358,Customer_225,South,Sports,Cricket Bat,5,5866.9,1600.79,2022,6,27.28510797865994
ORD17369,2022-12-11,CUST8180,Customer_218,North,Electronics,Tablet,6,10246.99,-1949.99,2022,12,-19.029880969923852
ORD17370,2022-09-06,CUST2609,Customer_124,East,Clothing,Shoes,9,5662.16,1121.25,2022,9,19.80251352840612
ORD17371,2022-12-06,CUST4718,Customer_417,North,Sports,Yoga Mat,4,3495.24,89.16,2022,12,2.5508977924262712
ORD17372,2022-10-28,CUST2239,Customer_192,West,Clothing,T-Shirt,7,212.47,31.82,2022,10,14.976231938626631
ORD17373,2023-04-09,CUST1869,Customer_485,South,Home & Kitchen,Lamp,8,2800.98,806.97,2023,4,28.810273547115656
ORD17374,2022-10-04,CUST6292,Customer_396,North,Electronics,Tablet,6,2867.18,352.79,2022,10,12.304424556532902
ORD17375,2022-02-09,CUST5007,Customer_23,West,Sports,Gym Gloves,2,43.2,-3.76,2022,2,-8.703703703703702
ORD17376,2022-08-21,CUST7744,Customer_218,North,Clothing,Jeans,2,2716.04,756.76,2022,8,27.86262352542672
ORD17377,2024-07-25,CUST4255,Customer_218,East,Home & Kitchen,Chair,9,4945.88,-705.87,2024,7,-14.271878816307716
ORD17378,2024-01-06,CUST6140,Customer_295,North,Clothing,Sweater,1,936.88,163.05,2024,1,17.403509520963198
ORD17379,2023-09-28,CUST4884,Customer_320,West,Electronics,Tablet,5,6858.03,-1179.24,2023,9,-17.195025393589706
ORD17380,2024-12-18,CUST1497,Customer_458,East,Home & Kitchen,Chair,6,2596.63,11.55,2024,12,0.4448073079337449
ORD17381,2022-06-09,CUST9896,Customer_266,East,Home & Kitchen,Lamp,10,1610.87,-75.99,2022,6,-4.717326661990104
ORD17382,2022-08-08,CUST1194,Customer_47,East,Sports,Tennis Racket,1,1760.51,-144.37,2022,8,-8.200464638087828
ORD17383,2022-03-14,CUST4866,Customer_256,East,Home & Kitchen,Table,1,218.11,3.34,2022,3,1.5313373985603593
ORD17384,2022-06-10,CUST2025,Customer_161,North,Clothing,Jeans,7,11826.39,-1448.69,2022,6,-12.249638308900689
ORD17385,2022-06-23,CUST5175,Customer_270,West,Sports,Cricket Bat,6,2745.59,253.24,2022,6,9.22351844230202
ORD17386,2022-06-09,CUST7549,Customer_174,West,Electronics,Headphones,1,278.36,23.46,2022,6,8.4279350481391
ORD17387,2022-08-24,CUST9698,Customer_272,West,Sports,Football,6,5891.2,-226.44,2022,8,-3.843699076588811
ORD17388,2022-07-04,CUST3809,Customer_414,West,Sports,Tennis Racket,8,11187.53,-428.98,2022,7,-3.834447818240487
ORD17389,2022-03-05,CUST1944,Customer_485,South,Clothing,T-Shirt,5,9898.33,1242.77,2022,3,12.555350245950581
ORD17390,2024-09-27,CUST3619,Customer_439,East,Sports,Cricket Bat,10,5501.25,-470.09,2024,9,-8.545148829811406
ORD17391,2024-12-25,CUST2528,Customer_353,South,Clothing,Shoes,10,271.13,-15.5,2024,12,-5.716814812082765
ORD17392,2024-01-11,CUST3814,Customer_334,East,Sports,Gym Gloves,5,4902.25,611.19,2024,1,12.46754041511551
ORD17393,2023-05-05,CUST5276,Customer_235,West,Home & Kitchen,Chair,8,5829.21,467.66,2023,5,8.022699473856663
ORD17394,2023-02-15,CUST7164,Customer_200,South,Electronics,Headphones,10,13257.62,194.58,2023,2,1.4676842449851482
ORD17395,2023-04-15,CUST6123,Customer_249,East,Sports,Tennis Racket,9,2771.68,-192.45,2023,4,-6.943442244414939
ORD17396,2023-10-14,CUST7206,Customer_354,North,Sports,Football,7,9138.93,29.7,2023,10,0.32498334050047434
ORD17397,2023-02-03,CUST9573,Customer_5,South,Clothing,Jeans,5,5544.31,-624.86,2023,2,-11.270293327754038
ORD17398,2023-07-19,CUST4172,Customer_280,South,Clothing,Jeans,5,2233.01,386.06,2023,7,17.288771657986306
ORD17399,2023-04-09,CUST2909,Customer_302,East,Electronics,Tablet,8,11562.92,-1125.31,2023,4,-9.732057300405089
ORD17400,2024-01-19,CUST2973,Customer_209,South,Clothing,T-Shirt,8,13003.32,-1674.51,2024,1,-12.877557423796384
ORD17401,2023-04-18,CUST1614,Customer_85,South,Electronics,Camera,10,2590.91,-36.16,2023,4,-1.3956486331057427
ORD17402,2023-06-22,CUST9977,Customer_224,North,Clothing,Jeans,6,1703.71,178.66,2023,6,10.486526462836984
ORD17403,2022-04-15,CUST8975,Customer_5,North,Sports,Yoga Mat,6,2759.16,190.3,2022,4,6.897026631293583
ORD17404,2024-08-07,CUST7287,Customer_89,North,Clothing,Shoes,10,9255.43,2223.53,2024,8,24.02405939000133
ORD17405,2022-07-18,CUST5194,Customer_165,West,Home & Kitchen,Table,3,4636.63,-777.5,2022,7,-16.768644468072715
ORD17406,2023-04-05,CUST1912,Customer_500,East,Clothing,Sweater,8,1134.64,28.12,2023,4,2.4783191144327716
ORD17407,2024-12-14,CUST9611,Customer_93,East,Home & Kitchen,Lamp,9,6635.56,856.27,2024,12,12.904261283147164
ORD17408,2022-09-12,CUST4985,Customer_425,South,Sports,Football,10,7003.7,-440.79,2022,9,-6.293673344089553
ORD17409,2023-02-03,CUST2933,Customer_78,South,Clothing,Sweater,8,6102.22,-895.45,2023,2,-14.67416776189649
ORD17410,2022-07-02,CUST8094,Customer_197,East,Electronics,Tablet,1,1944.43,-336.72,2022,7,-17.31715721316787
ORD17411,2024-12-08,CUST9763,Customer_443,South,Home & Kitchen,Cookware Set,4,5787.73,878.17,2024,12,15.172960728990468
ORD17412,2022-01-14,CUST1764,Customer_355,West,Sports,Tennis Racket,7,4681.99,314.02,2022,1,6.706977161420678
ORD17413,2024-08-06,CUST3690,Customer_345,South,Home & Kitchen,Table,8,2968.71,473.92,2024,8,15.963836144318577
ORD17414,2024-06-10,CUST1747,Customer_89,West,Electronics,Laptop,1,207.17,-13.15,2024,6,-6.347444128010812
ORD17415,2022-08-22,CUST6932,Customer_307,West,Electronics,Camera,6,3441.19,133.48,2022,8,3.87889073256635
ORD17416,2022-11-24,CUST5818,Customer_360,North,Sports,Yoga Mat,2,207.39,52.64,2022,11,25.38213028593471
ORD17417,2022-01-02,CUST5262,Customer_185,North,Sports,Gym Gloves,1,1335.72,139.12,2022,1,10.4153565118438
ORD17418,2022-12-28,CUST2257,Customer_302,East,Sports,Football,7,11981.01,-257.58,2022,12,-2.149902220263567
ORD17419,2024-03-11,CUST3303,Customer_473,West,Sports,Cricket Bat,3,5534.67,269.59,2024,3,4.870931780937255
ORD17420,2024-09-26,CUST1106,Customer_243,East,Home & Kitchen,Mixer,9,3096.17,-40.46,2024,9,-1.3067757907350048
ORD17421,2023-05-04,CUST9349,Customer_411,East,Clothing,T-Shirt,3,733.83,2.22,2023,5,0.30252238256816977
ORD17422,2023-06-06,CUST7046,Customer_482,South,Clothing,Jeans,7,8936.75,479.97,2023,6,5.370744398131312
ORD17423,2024-06-30,CUST9381,Customer_11,West,Home & Kitchen,Cookware Set,5,4799.19,1322.72,2024,6,27.561317639018252
ORD17424,2024-12-09,CUST1494,Customer_152,North,Electronics,Headphones,3,2269.38,479.42,2024,12,21.1255937745111
ORD17425,2023-04-25,CUST7387,Customer_340,South,Sports,Cricket Bat,2,544.32,137.15,2023,4,25.196575543797767
ORD17426,2022-06-14,CUST3359,Customer_120,West,Sports,Gym Gloves,10,5033.55,-257.12,2022,6,-5.108124484707612
ORD17427,2024-08-16,CUST7724,Customer_98,North,Clothing,Sweater,8,14861.56,639.12,2024,8,4.300490661814775
ORD17428,2024-04-26,CUST4434,Customer_471,East,Home & Kitchen,Lamp,1,1939.93,-145.37,2024,4,-7.493569355595304
ORD17429,2022-06-06,CUST9912,Customer_371,South,Electronics,Laptop,2,2875.63,832.13,2022,6,28.93731112834405
ORD17430,2024-06-23,CUST8222,Customer_71,East,Clothing,T-Shirt,10,2742.75,122.52,2024,6,4.467049494120864
ORD17431,2024-09-03,CUST6026,Customer_360,West,Home & Kitchen,Chair,5,4883.02,955.77,2024,9,19.573337811436364
ORD17432,2023-04-25,CUST9324,Customer_263,North,Electronics,Laptop,6,7871.24,-1135.63,2023,4,-14.427587012973817
ORD17433,2022-07-25,CUST5541,Customer_376,East,Electronics,Camera,8,235.93,-17.83,2022,7,-7.557326325605052
ORD17434,2024-09-06,CUST1606,Customer_383,South,Sports,Football,8,13035.28,73.07,2024,9,0.5605556612516186
ORD17435,2024-03-07,CUST1689,Customer_490,South,Home & Kitchen,Cookware Set,2,2487.6,125.97,2024,3,5.063917028461168
ORD17436,2024-01-08,CUST1429,Customer_308,West,Home & Kitchen,Table,6,10067.42,-1945.62,2024,1,-19.325904750174324
ORD17437,2022-10-29,CUST9614,Customer_192,East,Sports,Tennis Racket,8,1509.12,53.22,2022,10,3.526558524173028
ORD17438,2023-09-16,CUST3545,Customer_57,North,Clothing,Jacket,3,5648.34,902.2,2023,9,15.972834496506938
ORD17439,2022-02-24,CUST2585,Customer_183,East,Electronics,Headphones,10,1111.92,-203.64,2022,2,-18.314267213468593
ORD17440,2024-10-07,CUST8361,Customer_429,East,Electronics,Mobile,5,4629.05,1340.6,2024,10,28.960585865350343
ORD17441,2022-04-01,CUST5299,Customer_141,South,Home & Kitchen,Lamp,4,5113.99,-677.19,2022,4,-13.241910914960728
ORD17442,2022-12-13,CUST4040,Customer_4,North,Clothing,Jacket,4,522.88,144.09,2022,12,27.556992044063648
ORD17443,2022-09-12,CUST7697,Customer_473,West,Home & Kitchen,Chair,4,948.88,267.63,2022,9,28.20483095860383
ORD17444,2024-03-30,CUST3226,Customer_70,South,Sports,Cricket Bat,2,3275.5,874.14,2024,3,26.687223324683252
ORD17445,2022-03-18,CUST3215,Customer_232,South,Home & Kitchen,Table,9,5479.16,1590.26,2022,3,29.0237919681119
ORD17446,2023-08-22,CUST9078,Customer_72,South,Home & Kitchen,Table,10,16869.76,-1370.38,2023,8,-8.123292803217119
ORD17447,2023-08-30,CUST3466,Customer_268,East,Sports,Football,1,514.9,-55.35,2023,8,-10.74966012818023
ORD17448,2023-03-28,CUST1741,Customer_294,East,Home & Kitchen,Mixer,1,200.42,38.28,2023,3,19.099890230515918
ORD17449,2023-08-12,CUST6193,Customer_491,East,Clothing,Shoes,6,3604.81,549.46,2023,8,15.242412221448564
ORD17450,2023-09-05,CUST5282,Customer_357,South,Sports,Gym Gloves,2,1059.2,99.07,2023,9,9.353285498489425
ORD17451,2024-03-05,CUST4353,Customer_52,South,Sports,Tennis Racket,9,5675.17,444.68,2024,3,7.835536204201812
ORD17452,2024-08-08,CUST2366,Customer_340,West,Sports,Football,9,7017.51,496.13,2024,8,7.069886612202904
ORD17453,2024-10-29,CUST9489,Customer_143,West,Electronics,Laptop,9,260.15,32.27,2024,10,12.404382087257353
ORD17454,2022-01-22,CUST3231,Customer_486,West,Electronics,Tablet,7,1392.25,60.63,2022,1,4.354821332375651
ORD17455,2022-07-19,CUST6234,Customer_249,South,Clothing,Jacket,5,4324.9,-564.36,2022,7,-13.049087840181278
ORD17456,2023-11-27,CUST7980,Customer_280,East,Clothing,T-Shirt,10,4718.23,360.04,2023,11,7.630827662068191
ORD17457,2024-07-02,CUST7396,Customer_300,West,Sports,Tennis Racket,10,17327.2,-3195.27,2024,7,-18.440775197377533
ORD17458,2023-03-10,CUST1162,Customer_208,West,Clothing,Shoes,2,62.57,-3.59,2023,3,-5.737573917212722
ORD17459,2024-10-27,CUST8504,Customer_296,West,Sports,Yoga Mat,7,6043.79,-1156.37,2024,10,-19.133192913718048
ORD17460,2022-10-28,CUST4240,Customer_99,East,Sports,Yoga Mat,10,9386.2,1958.87,2022,10,20.86968102107349
ORD17461,2024-10-04,CUST6532,Customer_24,East,Clothing,Shoes,4,1114.73,-120.43,2024,10,-10.803512958294833
ORD17462,2023-11-10,CUST4920,Customer_186,West,Home & Kitchen,Mixer,2,2845.92,-443.71,2023,11,-15.591091808624274
ORD17463,2023-09-21,CUST4380,Customer_457,West,Electronics,Tablet,10,10088.0,-612.58,2023,9,-6.072363203806503
ORD17464,2022-02-26,CUST9369,Customer_342,East,Home & Kitchen,Chair,2,2270.97,645.02,2022,2,28.40284107672052
ORD17465,2024-08-18,CUST6078,Customer_77,North,Home & Kitchen,Lamp,8,7983.83,1746.13,2024,8,21.870831418003643
ORD17466,2022-03-23,CUST3919,Customer_160,South,Electronics,Mobile,4,4801.85,188.41,2022,3,3.923696075470912
ORD17467,2024-03-26,CUST8069,Customer_31,South,Clothing,T-Shirt,3,81.81,-8.01,2024,3,-9.79097909790979
ORD17468,2022-01-04,CUST5678,Customer_426,South,Home & Kitchen,Mixer,1,1995.77,81.6,2022,1,4.088647489440166
ORD17469,2024-08-21,CUST8854,Customer_360,South,Clothing,Jacket,7,3173.23,-311.19,2024,8,-9.806726899720474
ORD17470,2022-04-18,CUST8395,Customer_461,North,Electronics,Laptop,1,1582.2,-132.33,2022,4,-8.363670838073569
ORD17471,2022-08-05,CUST6040,Customer_69,South,Home & Kitchen,Cookware Set,5,1973.4,-152.91,2022,8,-7.748555792034052
ORD17472,2022-02-25,CUST8156,Customer_115,West,Home & Kitchen,Table,5,4572.61,899.43,2022,2,19.669947797865987
ORD17473,2022-02-08,CUST2898,Customer_84,South,Clothing,T-Shirt,6,1040.21,126.98,2022,2,12.207150479230155
ORD17474,2024-07-22,CUST7116,Customer_338,West,Electronics,Headphones,3,1566.54,28.53,2024,7,1.821211076640239
ORD17475,2022-06-24,CUST6655,Customer_263,North,Electronics,Laptop,6,3973.08,369.32,2022,6,9.295559112829341
ORD17476,2023-04-26,CUST3924,Customer_73,South,Sports,Cricket Bat,5,4548.9,-83.91,2023,4,-1.8446217766932664
ORD17477,2023-07-08,CUST3944,Customer_96,South,Home & Kitchen,Mixer,8,11556.63,2307.14,2023,7,19.963778367915214
ORD17478,2022-02-15,CUST3828,Customer_19,West,Sports,Football,4,7768.65,-665.01,2022,2,-8.560174547701338
ORD17479,2023-02-25,CUST2559,Customer_403,North,Home & Kitchen,Lamp,8,10775.77,-141.61,2023,2,-1.3141520281149284
ORD17480,2022-10-07,CUST2107,Customer_112,South,Sports,Tennis Racket,2,1483.05,-235.33,2022,10,-15.867974781699875
ORD17481,2023-03-05,CUST4863,Customer_200,South,Home & Kitchen,Lamp,3,1782.76,534.79,2023,3,29.99786847360273
ORD17482,2023-11-15,CUST5923,Customer_207,South,Clothing,T-Shirt,3,1888.89,157.98,2023,11,8.363642139034035
ORD17483,2023-04-22,CUST7632,Customer_142,South,Electronics,Camera,4,90.8,27.1,2023,4,29.84581497797357
ORD17484,2022-12-02,CUST3113,Customer_52,South,Electronics,Headphones,10,14943.08,-2587.63,2022,12,-17.316577305348027
ORD17485,2024-07-27,CUST9696,Customer_147,North,Home & Kitchen,Chair,3,4849.47,893.18,2024,7,18.418095173286975
ORD17486,2024-01-18,CUST3831,Customer_116,West,Sports,Cricket Bat,8,978.82,158.03,2024,1,16.144950041887167
ORD17487,2024-04-12,CUST6850,Customer_349,South,Sports,Gym Gloves,1,734.39,108.56,2024,4,14.782336360789227
ORD17488,2024-12-07,CUST8313,Customer_38,North,Electronics,Mobile,3,5575.56,1343.41,2024,12,24.094620091972825
ORD17489,2023-11-15,CUST7777,Customer_288,East,Electronics,Headphones,8,15449.63,3472.07,2023,11,22.473483183739678
ORD17490,2023-09-22,CUST7785,Customer_104,East,Sports,Tennis Racket,9,12944.2,-1390.19,2023,9,-10.739868049010367
ORD17491,2023-01-12,CUST9655,Customer_307,East,Sports,Yoga Mat,2,430.04,-45.67,2023,1,-10.619942330945959
ORD17492,2022-05-15,CUST2791,Customer_111,South,Sports,Cricket Bat,6,1275.31,212.75,2022,5,16.6822184410065
ORD17493,2024-03-06,CUST6707,Customer_465,South,Sports,Cricket Bat,6,371.18,107.26,2024,3,28.897031090037178
ORD17494,2022-10-07,CUST1747,Customer_149,East,Electronics,Laptop,10,5201.4,-588.2,2022,10,-11.3084938670358
ORD17495,2024-03-28,CUST4131,Customer_376,East,Home & Kitchen,Chair,4,7106.62,-139.41,2024,3,-1.9616920561392055
ORD17496,2023-07-06,CUST3563,Customer_71,North,Clothing,Sweater,4,6357.65,387.59,2023,7,6.096435003499721
ORD17497,2022-10-14,CUST8630,Customer_142,East,Clothing,Jacket,8,2453.82,-233.89,2022,10,-9.531668989575437
ORD17498,2024-10-18,CUST9328,Customer_377,South,Electronics,Camera,10,14551.86,1632.02,2024,10,11.21519860691348
ORD17499,2024-08-17,CUST9778,Customer_82,East,Home & Kitchen,Lamp,8,8693.16,2371.09,2024,8,27.275352115916423
ORD17500,2024-12-05,CUST1186,Customer_85,South,Home & Kitchen,Mixer,8,11995.98,-658.21,2024,12,-5.486921452019761
ORD17501,2024-11-17,CUST4117,Customer_34,West,Electronics,Mobile,9,2525.82,-43.36,2024,11,-1.7166702298659444
ORD17502,2023-06-10,CUST8465,Customer_156,East,Electronics,Laptop,6,3696.63,7.93,2023,6,0.21451971119641403
ORD17503,2024-10-08,CUST7487,Customer_407,East,Electronics,Tablet,10,5307.97,1498.8,2024,10,28.23678355378798
ORD17504,2023-04-04,CUST6691,Customer_357,North,Home & Kitchen,Chair,6,3653.28,815.65,2023,4,22.326512065869572
ORD17505,2022-07-09,CUST1915,Customer_187,North,Home & Kitchen,Chair,8,3218.94,250.9,2022,7,7.794491354296756
ORD17506,2022-04-30,CUST1768,Customer_141,East,Home & Kitchen,Lamp,6,5815.23,982.55,2022,4,16.896150281244253
ORD17507,2022-11-06,CUST9321,Customer_195,East,Sports,Gym Gloves,5,3872.85,778.7,2022,11,20.10663981305757
ORD17508,2023-10-23,CUST6412,Customer_311,South,Home & Kitchen,Cookware Set,5,8735.93,90.87,2023,10,1.0401869062595512
ORD17509,2023-04-19,CUST8023,Customer_305,North,Home & Kitchen,Lamp,6,2432.18,653.78,2023,4,26.880411811625788
ORD17510,2022-10-05,CUST9018,Customer_254,South,Electronics,Laptop,3,735.14,-132.73,2022,10,-18.055064341485974
ORD17511,2024-01-11,CUST1964,Customer_9,East,Sports,Tennis Racket,5,7858.46,1340.41,2024,1,17.05690427895542
ORD17512,2023-05-27,CUST2966,Customer_103,North,Clothing,Jeans,1,795.2,12.56,2023,5,1.579476861167002
ORD17513,2024-06-23,CUST5685,Customer_98,West,Electronics,Camera,7,5383.53,1000.37,2024,6,18.582045609479284
ORD17514,2024-05-10,CUST4084,Customer_6,South,Clothing,T-Shirt,7,9672.97,1646.27,2024,5,17.01928156502088
ORD17515,2023-07-29,CUST3114,Customer_165,North,Home & Kitchen,Table,2,357.58,-12.18,2023,7,-3.4062307735331956
ORD17516,2024-04-27,CUST4051,Customer_143,West,Home & Kitchen,Table,9,8516.35,-958.69,2024,4,-11.257052610566735
ORD17517,2024-08-21,CUST2051,Customer_462,East,Clothing,T-Shirt,3,352.04,-62.17,2024,8,-17.65992500852176
ORD17518,2023-01-18,CUST9200,Customer_186,East,Home & Kitchen,Table,2,1122.66,3.38,2023,1,0.30107067144104177
ORD17519,2024-12-22,CUST9331,Customer_82,East,Clothing,Jacket,1,1964.58,93.15,2024,12,4.741471459548606
ORD17520,2023-12-07,CUST7627,Customer_377,East,Electronics,Headphones,6,1566.99,428.55,2023,12,27.34861103134034
ORD17521,2023-01-26,CUST8360,Customer_312,East,Electronics,Tablet,3,3729.32,299.93,2023,1,8.042484957043108
ORD17522,2022-07-21,CUST5748,Customer_159,West,Clothing,Shoes,10,8641.68,-636.79,2022,7,-7.3688218031679025
ORD17523,2024-03-22,CUST8819,Customer_140,West,Clothing,Jacket,3,187.1,54.0,2024,3,28.861571352218068
ORD17524,2022-08-01,CUST2970,Customer_16,West,Sports,Tennis Racket,3,2832.73,519.83,2022,8,18.35084882780922
ORD17525,2023-12-22,CUST3016,Customer_130,West,Clothing,Jeans,10,11543.61,3447.17,2023,12,29.862148842519797
